sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Electrical conductivity,Electrical resistivity,Hall coefficient,Hall movility,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,total thermal conductivity,Figure of merit Z
27936,10.1021/acsami.7b08770,26264,6(d),32930,Sn1−xNaxS_ 850 K,undefined,,3.55e+25,,,,,,,,,0.63365,,
27936,10.1021/acsami.7b08770,26264,6(d),32930,Sn1−xNaxS_ 850 K,undefined,,3.6e+25,,,,,,,,,0.6348,,
27936,10.1021/acsami.7b08770,26264,6(d),32930,Sn1−xNaxS_ 850 K,undefined,,3.65e+25,,,,,,,,,0.63595,,
27936,10.1021/acsami.7b08770,26264,6(d),32930,Sn1−xNaxS_ 850 K,undefined,,3.7e+25,,,,,,,,,0.6371,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,350,,1906400,5.246e-7,3.52e-8,0.0098742,1.7971,0.00020974,0.000010489,,-0.096534,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,400,,532820,0.0000018768,3.45e-8,0.0090455,1.7123,0.00031876,0.000024459,,-0.019881,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,450,,309690,0.000003229,3.39e-8,0.0082168,1.6275,0.00045735,0.000038429,,0.056771,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,500,,218280,0.0000045812,3.33e-8,0.0073881,1.5426,0.0005993,0.000052398,,0.13342,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,550,,168530,0.0000059335,3.26e-8,0.0065595,1.4578,0.00074233,0.000066368,,0.21008,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,600,,137260,0.0000072857,3.2e-8,0.0057308,1.373,0.0008859,0.000080338,,0.28673,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,650,,115770,0.0000086379,3.14e-8,0.0049021,1.2882,0.0010297,0.000094308,,0.36338,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,700,,100100,0.0000099901,3.08e-8,0.0040734,1.2033,0.0011736,0.00010828,,0.44003,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,750,,88168,0.000011342,3.01e-8,0.0032447,1.1185,0.0013177,0.00012225,,0.51668,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,800,,78771,0.000012695,2.95e-8,0.002416,1.0337,0.0014617,0.00013622,,0.59334,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,850,,71190,0.000014047,2.89e-8,0.0015873,0.94885,0.0016058,0.00015019,,0.66999,,
27946,10.1021/acsenergylett.6b00671,25745,Figure 4C (II),31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,300,,,,,,1.882,,,,,,
27946,10.1021/acsenergylett.6b00671,25745,Figure 4C (II),31745,Sn0.91Mg0.12Te(Cu2Te)x_ x=0_ nH = 2.5e20 cm^-3),undefined,900,,,,,,0.86402,,,,,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,350,,1157600,8.639e-7,2.22e-8,0.0099642,1.7267,0.00044375,0.000019579,,-0.10676,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,400,,446290,0.0000022407,2.92e-8,0.0090902,1.6356,0.00045555,0.000031949,,-0.027279,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,450,,276430,0.0000036175,3.46e-8,0.0082162,1.5444,0.00054296,0.000044319,,0.052205,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,500,,200230,0.0000049943,3.83e-8,0.0073421,1.4533,0.00064347,0.000056689,,0.13169,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,550,,156960,0.0000063711,4.02e-8,0.0064681,1.3621,0.00074859,0.00006906,,0.21117,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,600,,129070,0.000007748,4.05e-8,0.0055941,1.271,0.00085584,0.00008143,,0.29066,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,650,,109590,0.0000091248,3.91e-8,0.0047201,1.1798,0.00096422,0.0000938,,0.37014,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,700,,95220,0.000010502,3.6e-8,0.0038461,1.0886,0.0010733,0.00010617,,0.44962,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,750,,84189,0.000011878,3.12e-8,0.002972,0.99748,0.001183,0.00011854,,0.52911,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,800,,75443,0.000013255,2.47e-8,0.002098,0.90632,0.0012929,0.00013091,,0.60859,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,850,,68343,0.000014632,1.64e-8,0.001224,0.81517,0.001403,0.00014328,,0.68807,,
27946,10.1021/acsenergylett.6b00671,25745,Figure 4C (II),31746,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.01_ nH = 3.0e20 cm^-3,undefined,900,,,,,,0.72401,,,,,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,350,,1985000,5.038e-7,6.88e-8,0.014887,1.4091,0.0012788,0.000025382,,-0.075353,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,400,,357020,0.000002801,6.59e-8,0.0135,1.3362,0.00060549,0.000041182,,0.0080174,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,450,,196140,0.0000050983,6.31e-8,0.012113,1.2633,0.00063686,0.000056982,,0.091388,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,500,,135220,0.0000073955,6.02e-8,0.010726,1.1903,0.00071629,0.000072782,,0.17476,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,550,,103170,0.0000096927,5.74e-8,0.0093395,1.1174,0.00080955,0.000088582,,0.25813,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,600,,83403,0.00001199,5.45e-8,0.0079527,1.0445,0.00090869,0.00010438,,0.3415,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,650,,69994,0.000014287,5.17e-8,0.0065658,0.97154,0.0010109,0.00012018,,0.42487,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,700,,60299,0.000016584,4.88e-8,0.005179,0.8986,0.001115,0.00013598,,0.50824,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,750,,52960,0.000018882,4.6e-8,0.0037922,0.82567,0.00122,0.00015178,,0.59161,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,800,,47217,0.000021179,4.31e-8,0.0024054,0.75273,0.001326,0.00016758,,0.67498,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,850,,42597,0.000023476,4.03e-8,0.0010185,0.6798,0.0014325,0.00018338,,0.75836,,
27946,10.1021/acsenergylett.6b00671,25741,Figure 4C,31747,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.03_ nH = 1.5e20 cm^-3,undefined,900,,,,,,0.60686,,,,,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,350,,-6496000,-1.539e-7,6.47e-8,0.017466,3.8459,,,,-0.13559,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,400,,484710,0.0000020631,6.27e-8,0.015858,3.5649,,,,-0.02441,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,450,,233640,0.0000042801,6.06e-8,0.014251,3.2839,,,,0.086774,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,500,,153910,0.0000064972,5.85e-8,0.012644,3.0029,,,,0.19796,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,550,,114760,0.0000087142,5.64e-8,0.011037,2.7219,,,,0.30914,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,600,,91483,0.000010931,5.44e-8,0.0094294,2.4409,,,,0.42033,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,650,,76057,0.000013148,5.23e-8,0.0078221,2.1598,,,,0.53151,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,700,,65083,0.000015365,5.02e-8,0.0062149,1.8788,,,,0.64269,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,750,,56876,0.000017582,4.81e-8,0.0046076,1.5978,,,,0.75388,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,800,,50508,0.000019799,4.61e-8,0.0030004,1.3168,,,,0.86506,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,850,,45422,0.000022016,4.4e-8,0.0013931,1.0358,,,,0.97625,,
27946,10.1021/acsenergylett.6b00671,25745,Figure 4C (II),31748,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.6e20 cm^-3,undefined,900,,,,,,0.75481,,,,,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,350,,-6846000,-1.461e-7,5.86e-8,0.015701,3.4742,-0.0048069,0.000026498,,-0.11658,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,400,,493970,0.0000020244,5.7e-8,0.01426,3.2264,0.0008685,0.000041931,,-0.0025936,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,450,,238380,0.0000041949,5.54e-8,0.01282,2.9785,0.00078442,0.000057364,,0.11139,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,500,,157100,0.0000063654,5.38e-8,0.011379,2.7306,0.00083254,0.000072797,,0.22538,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,550,,117150,0.0000085359,5.22e-8,0.0099385,2.4828,0.00091194,0.000088229,,0.33937,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,600,,93406,0.000010706,5.06e-8,0.0084979,2.2349,0.0010037,0.00010366,,0.45335,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,650,,77658,0.000012877,4.9e-8,0.0070573,1.987,0.0011014,0.00011909,,0.56734,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,700,,66458,0.000015047,4.74e-8,0.0056167,1.7392,0.0012028,0.00013453,,0.68133,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,750,,58079,0.000017218,4.58e-8,0.0041762,1.4913,0.0013061,0.00014996,,0.79531,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,800,,51578,0.000019388,4.42e-8,0.0027356,1.2435,0.0014109,0.00016539,,0.9093,,
27946,10.1021/acsenergylett.6b00671,25499,Figure 2A,31749,Sn0.91Mg0.12Te(Cu2Te)x_ x=0.05_ nH = 1.5e20 cm^-3,undefined,850,,46384,0.000021559,4.26e-8,0.001295,0.9956,0.0015167,0.00018083,,1.0233,,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,350,,4012200,2.492e-7,4.73e-8,0.020865,1.0625,0.00044184,0.000010494,,-0.092288,4.2815,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,400,,536050,0.0000018655,5.51e-8,0.019021,1.0403,0.00034247,0.000025276,,-0.007804,3.9869,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,450,,287210,0.0000034818,6.36e-8,0.017177,1.0181,0.00046087,0.000040058,,0.076679,3.6923,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,500,,196150,0.0000050981,7.16e-8,0.015332,0.99588,0.00058991,0.00005484,,0.16116,3.3976,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,550,,148930,0.0000067144,7.81e-8,0.013488,0.97366,0.0007219,0.000069622,,0.24565,3.103,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,600,,120040,0.0000083307,8.23e-8,0.011644,0.95144,0.00085517,0.000084404,,0.33013,2.8083,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,650,,100530,0.000009947,8.3e-8,0.0097999,0.92922,0.000989,0.000099186,,0.41461,2.5137,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,700,,86483,0.000011563,7.93e-8,0.0079557,0.907,0.0011233,0.00011397,,0.4991,2.2191,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,750,,75873,0.00001318,7.02e-8,0.0061115,0.88478,0.0012577,0.00012875,,0.58358,1.9244,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,800,,67586,0.000014796,5.47e-8,0.0042673,0.86256,0.0013923,0.00014353,,0.66806,1.6298,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,850,,60931,0.000016412,3.18e-8,0.0024231,0.84034,0.0015271,0.00015831,,0.75255,1.3351,
27946,10.1021/acsenergylett.6b00671,25756,Figure 5C (II),31752,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.05_ nH = 1.5e20 cm^-3,undefined,300,,,,,,1.0848,,,,,,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,350,,978570,0.0000010219,2.8e-8,0.0093942,1.4109,0.0004166,0.000020633,,-0.081387,4.543,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,400,,460300,0.0000021725,2.75e-8,0.0085908,1.3391,0.0005048,0.000033116,,-0.0011869,4.2413,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,450,,300930,0.000003323,2.7e-8,0.0077875,1.2674,0.00062569,0.000045598,,0.079013,3.9396,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,500,,223540,0.0000044735,2.64e-8,0.0069841,1.1957,0.00075406,0.00005808,,0.15921,3.6379,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,550,,177810,0.000005624,2.59e-8,0.0061807,1.124,0.00088534,0.000070563,,0.23941,3.3362,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,600,,147610,0.0000067746,2.54e-8,0.0053773,1.0523,0.001018,0.000083045,,0.31961,3.0344,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,650,,126180,0.0000079251,2.48e-8,0.0045739,0.98056,0.0011514,0.000095527,,0.39981,2.7327,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,700,,110190,0.0000090756,2.43e-8,0.0037705,0.90884,0.0012855,0.00010801,,0.48002,2.431,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,750,,97790,0.000010226,2.38e-8,0.0029671,0.83713,0.0014197,0.00012049,,0.56022,2.1293,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,800,,87897,0.000011377,2.32e-8,0.0021637,0.76541,0.0015541,0.00013297,,0.64042,1.8276,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,850,,79828,0.000012527,2.27e-8,0.0013603,0.69369,0.001689,0.00014546,,0.72062,1.5259,
27946,10.1021/acsenergylett.6b00671,25758,Figure 5D,31753,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.08_ nH = 3.1e20 cm^-3,undefined,300,,,,,,,,,,-0.16159,,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,300,,,,6.98e-8,,,,,,,,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,350,,1637700,6.106e-7,6.86e-8,0.015278,1.0606,0.0017555,0.00003274,,-0.096813,3.4647,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,400,,361810,0.0000027639,6.74e-8,0.01387,1.0184,0.00067757,0.000043275,,0.016749,3.2163,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,450,,203370,0.0000049171,6.62e-8,0.012462,0.9762,0.00061537,0.000055008,,0.13031,2.968,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,500,,141430,0.0000070704,6.5e-8,0.011054,0.934,0.00065282,0.00006794,,0.24387,2.7196,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,550,,108420,0.0000092236,6.38e-8,0.0096468,0.8918,0.00073024,0.000082069,,0.35744,2.4712,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,600,,87897,0.000011377,6.27e-8,0.0082391,0.8496,0.00083379,0.000097396,,0.471,2.2229,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,650,,73910,0.00001353,6.15e-8,0.0068314,0.80739,0.00095919,0.00011392,,0.58456,1.9745,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,700,,63763,0.000015683,6.03e-8,0.0054237,0.76519,0.001105,0.00013164,,0.69812,1.7261,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,750,,56063,0.000017837,5.91e-8,0.004016,0.72299,0.0012709,0.00015056,,0.81168,1.4777,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,800,,50025,0.00001999,5.79e-8,0.0026083,0.68079,0.0014573,0.00017068,,0.92525,1.2294,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,850,,45161,0.000022143,5.67e-8,0.0012006,0.63859,0.0016648,0.000192,,1.0388,0.98101,
27946,10.1021/acsenergylett.6b00671,25754,Figure 5C (I),31754,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.10_ nH = 1.4e20 cm^-3,undefined,900,,,,,,,,,,1.1524,0.73264,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31755,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.12_ nH = 1.5e20 cm^-3,undefined,350,,347870,0.0000028746,4.35e-8,0.015933,1.0615,0.00023308,0.000025885,,-0.11664,3.4825,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31755,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.12_ nH = 1.5e20 cm^-3,undefined,400,,323880,0.0000030876,5.48e-8,0.01446,1.0093,0.00055447,0.000041376,,-0.0036577,3.2328,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31755,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.12_ nH = 1.5e20 cm^-3,undefined,450,,275240,0.0000036332,6.3e-8,0.012986,0.95715,0.00089012,0.000056868,,0.10932,2.983,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31755,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.12_ nH = 1.5e20 cm^-3,undefined,500,,220400,0.0000045373,6.83e-8,0.011513,0.90499,0.001154,0.00007236,,0.2223,2.7333,
27946,10.1021/acsenergylett.6b00671,25504,Figure 2B,31755,Sn1.03−yMgyTe(Cu2Te)0.05_ y=0.12_ nH = 1.5e20 cm^-3,undefined,550,,171650,0.0000058257,7.07e-8,0.010039,0.85282,0.0013248,0.000087852,,0.33528,2.4836,
