sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier concentration,Carrier mobility,Electrical conductivity,Electrical resistivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,350,,,,,0.00059251,-0.000037784,5.3939,0.025031,0.0001098482
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,400,,,,,0.00067809,-0.000045126,5.0517,0.0541,0.0001342301
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,450,,,,,0.00076368,-0.000053085,4.7095,0.08317,0.0001621573
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,500,,,,,0.00084926,-0.00006166,4.3673,0.11224,0.0001944588
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,550,,,,,0.00093485,-0.000070852,4.0251,0.14131,0.0002322551
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,600,,,,,0.0010204,-0.00008066,3.683,0.17038,0.0002770567
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,650,,,,,0.001106,-0.000091085,3.3408,0.19945,0.0003310584
4775,10.1103/physrevb.83.195209,4898,2(c),6216,Pb_9.0*10^19,undefined,700,,,,,0.0011916,-0.00010213,2.9986,0.27817,0.0003973854
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,300,,,,,0.0001579,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,350,,,,,0.00026244,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,400,,,,,0.00036698,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,450,,,,,0.00047152,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,500,,,,,0.00057606,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,550,,,,,0.0006806,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,600,,,,,0.00078514,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6217,In_6.7*10^19,undefined,650,,,,,0.00088969,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6218,In_7.6*10^19,undefined,350,,,,,0.00033425,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6218,In_7.6*10^19,undefined,400,,,,,0.00043504,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6218,In_7.6*10^19,undefined,450,,,,,0.00053582,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6218,In_7.6*10^19,undefined,500,,,,,0.0006366,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6218,In_7.6*10^19,undefined,550,,,,,0.00073738,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6218,In_7.6*10^19,undefined,600,,,,,0.00083816,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6218,In_7.6*10^19,undefined,650,,,,,0.00093894,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,300,,,,,0.000273,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,350,,,,,0.00037822,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,400,,,,,0.00048344,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,450,,,,,0.00058866,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,500,,,,,0.00069388,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,550,,,,,0.0007991,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,600,,,,,0.00090432,,,,
4775,10.1103/physrevb.83.195209,4900,3(b),6219,In_8.0*10^19,undefined,650,,,,,0.0010095,,,,
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,350,,,98660,0.000010136,0.0018539,-0.00013708,2.276,0.28509,0.0008145431
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,400,,,72230,0.000013845,0.001784,-0.00015716,2.024,0.35257,0.0008814229
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,450,,,53943,0.000018538,0.0017049,-0.00017778,1.8088,0.42415,0.0009425586
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,500,,,40958,0.000024415,0.0016109,-0.00019832,1.6271,0.49502,0.0009900436
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,550,,,31554,0.000031692,0.0014937,-0.00021757,1.4755,0.55678,0.0010123348
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,600,,,24742,0.000040417,0.0013574,-0.00023423,1.351,0.60284,0.0010047372
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,650,,,19880,0.000050302,0.0012174,-0.00024746,1.2519,0.63209,0.0009724419
4793,10.1103/physrevb.84.155207,91,5,178,Pb1.001Se1Cl0.002,Pb1.001Se1Cl0.002,700,,,16286,0.000061402,0.0010795,-0.00025746,1.1786,0.64114,0.0009159172
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,300,,,830.17,0.0012046,0.0000090223,-0.00010425,2.6974,0.0010034,0.0000033448
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,350,,,730.16,0.0013696,0.000011414,-0.00012503,2.3697,0.0016858,0.0000048166
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,400,,,630.15,0.0015869,0.000012904,-0.0001431,2.0858,0.0024746,0.0000061866
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,450,,,530.14,0.0018863,0.000013377,-0.00015885,1.8471,0.003259,0.0000072422
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,500,,,430.12,0.0023249,0.000012845,-0.00017281,1.6502,0.003892,0.0000077839
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,550,,,330.11,0.0030293,0.000011369,-0.00018558,1.4891,0.0041991,0.0000076348
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,600,,,230.1,0.0043459,0.0000089999,-0.00019777,1.3574,0.0039781,0.0000066302
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,650,,,130.09,0.007687,0.0000057326,-0.00020992,1.2508,0.002979,0.0000045831
4793,10.1103/physrevb.84.155207,91,5,237,Pb1.002Se1Cl0.004,Pb1.002Se1Cl0.004,700,,,30.083,0.033241,0.0000014881,-0.00022241,1.1694,0.00089077,0.0000012725
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,350,,,436.57,0.0022906,0.000001653,-0.000061534,3.5783,0.00016168,4.62e-7
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,400,,,382.79,0.0026124,0.0000020774,-0.000073669,3.1823,0.00026112,6.528e-7
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,450,,,329.02,0.0030393,0.0000025004,-0.000087176,2.8387,0.00039637,8.808e-7
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,500,,,275.24,0.0036332,0.0000028423,-0.00010162,2.544,0.00055863,0.0000011173
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,550,,,221.47,0.0045153,0.0000029822,-0.00011604,2.2929,0.00071534,0.0000013006
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,600,,,167.69,0.0059634,0.0000028187,-0.00012965,2.0793,0.00081336,0.0000013556
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,650,,,113.91,0.0087789,0.0000023121,-0.00014247,1.8976,0.00079198,0.0000012184
4793,10.1103/physrevb.84.155207,91,5,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,700,,,60.139,0.016628,0.0000014647,-0.00015606,1.7438,0.00058796,8.399e-7
4793,10.1103/physrevb.84.155207,25540,3b,288,Pb1.004Se1Cl0.008,Pb1.004Se1Cl0.008,300,,,490.35,0.0020394,,,,,
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,350,,,238280,0.0000041967,0.0011949,-0.000070814,2.9776,0.14045,0.0004012963
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,400,,,187990,0.0000053194,0.0012965,-0.000083045,2.6437,0.19616,0.0004904112
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,450,,,149840,0.0000066738,0.0013637,-0.000095401,2.357,0.26036,0.0005785745
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,500,,,120140,0.0000083236,0.0014104,-0.00010835,2.111,0.33406,0.0006681194
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,550,,,96672,0.000010344,0.0014415,-0.00012211,1.9011,0.41703,0.0007582452
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,600,,,78100,0.000012804,0.0014543,-0.00013646,1.7233,0.50634,0.0008439041
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,650,,,63417,0.000015769,0.0014391,-0.00015064,1.5726,0.59482,0.0009151087
4793,10.1103/physrevb.84.155207,91,5,266,Pb1.003Se1Cl0.006,Pb1.003Se1Cl0.006,700,,,51361,0.00001947,0.0013678,-0.00016319,1.4419,0.66403,0.0009486095
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,350,,,845.57,0.0011826,0.000019234,-0.00015082,2.115,0.0031829,0.0000090941
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,400,,,725.71,0.001378,0.000021992,-0.00017408,1.8795,0.0046804,0.000011701
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,450,,,605.84,0.0016506,0.000023189,-0.00019564,1.6808,0.0062084,0.0000137964
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,500,,,485.98,0.0020577,0.000022531,-0.00021532,1.5168,0.0074271,0.0000148543
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,550,,,366.12,0.0027313,0.000019979,-0.0002336,1.384,0.0079396,0.0000144357
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,600,,,246.26,0.0040607,0.0000155,-0.00025088,1.2785,0.0072741,0.0000121236
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,650,,,126.4,0.0079114,0.0000089772,-0.0002665,1.1974,0.0048732,0.0000074972
4793,10.1103/physrevb.84.155207,91,5,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,700,,,6.5335,0.15306,5.048e-7,-0.00027797,1.1399,0.00031001,4.429e-7
4793,10.1103/physrevb.84.155207,25540,3b,370,Pb1Se1Cl0.001,Pb1Se1Cl0.001,300,,,965.43,0.0010358,,,,,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,350,,,,,,,,0.4008,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,400,,,,,,,,0.45228,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,450,,,,,,,,0.50375,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,500,,,,,,,,0.55522,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,550,,,,,,,,0.60669,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,600,,,,,,,,0.65817,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,650,,,,,,,,0.70964,
4793,10.1103/physrevb.84.155207,4894,14,6198,B,undefined,700,,,,,,,,0.76111,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,350,,,,,,,,0.36647,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,400,,,,,,,,0.42667,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,450,,,,,,,,0.48687,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,500,,,,,,,,0.54707,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,550,,,,,,,,0.60727,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,600,,,,,,,,0.66747,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,650,,,,,,,,0.72767,
4793,10.1103/physrevb.84.155207,4894,14,6199,A,undefined,700,,,,,,,,0.78787,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,300,,,,,,,,0.27472,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,350,,,,,,,,0.3482,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,400,,,,,,,,0.42167,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,450,,,,,,,,0.49514,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,500,,,,,,,,0.56862,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,550,,,,,,,,0.64209,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,600,,,,,,,,0.71556,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,650,,,,,,,,0.78904,
4793,10.1103/physrevb.84.155207,4894,14,6200,C,undefined,700,,,,,,,,0.86251,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,350,,,,,,,,0.09635,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,400,,,,,,,,0.16042,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,450,,,,,,,,0.22449,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,500,,,,,,,,0.28856,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,550,,,,,,,,0.35262,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,600,,,,,,,,0.41669,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,650,,,,,,,,0.48076,
4793,10.1103/physrevb.84.155207,4894,14,6201,E,undefined,700,,,,,,,,0.54483,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,350,,,,,,,,0.12952,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,400,,,,,,,,0.20439,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,450,,,,,,,,0.27927,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,500,,,,,,,,0.35414,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,550,,,,,,,,0.42901,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,600,,,,,,,,0.50389,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,650,,,,,,,,0.57876,
4793,10.1103/physrevb.84.155207,4894,14,6202,D,undefined,700,,,,,,,,0.65364,
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,350,,,108920,0.0000091814,2791100000,-160.08,1.6195,0.44738,1723433158.3822167
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,400,,,59186,0.000016896,1740200000,-171.47,1.5436,0.47307,1127364602.2285566
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,450,,,40634,0.00002461,1358700000,-182.86,1.4678,0.49875,925671072.3531816
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,500,,,30937,0.000032324,1167300000,-194.25,1.3919,0.52443,838637833.1776708
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,550,,,24976,0.000040038,1056200000,-205.64,1.3161,0.55011,802522604.6652989
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,600,,,20941,0.000047753,986360000,-217.03,1.2402,0.57579,795323334.9459765
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,650,,,18029,0.000055467,940680000,-228.42,1.1644,0.60147,807866712.4699415
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,700,,,15828,0.000063181,910250000,-239.81,1.0885,0.62715,836242535.5994488
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,750,,,14105,0.000070895,889970000,-251.19,1.0126,0.65284,878895911.5149121
16681,10.1073/pnas.1111419109,25544,3a,31798,Br-PbSe_ 7E18,undefined,800,,,12721,0.00007861,877090000,-262.58,0.93679,0.67852,936271736.461747
16681,10.1073/pnas.1111419109,25545,3b,31798,Br-PbSe_ 7E18,undefined,850,,,11584,0.000086324,,,,0.7042,
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,350,,,141660,0.000007059,2759900000,-139.58,1.8064,0.39241,1527845438.4410982
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,400,,,73888,0.000013534,1721300000,-152.63,1.7116,0.42972,1005667211.9654125
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,450,,,49980,0.000020008,1372100000,-165.69,1.6167,0.46703,848704150.429888
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,500,,,37760,0.000026483,1206400000,-178.74,1.5219,0.50434,792693343.8465077
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,550,,,30343,0.000032957,1116100000,-191.79,1.427,0.54164,782130343.3777155
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,600,,,25360,0.000039432,1064200000,-204.85,1.3322,0.57895,798829004.6539558
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,650,,,21783,0.000045907,1034300000,-217.9,1.2374,0.61626,835865524.4868271
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,700,,,19091,0.000052381,1018300000,-230.95,1.1425,0.65357,891291028.4463894
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,750,,,16991,0.000058856,1011700000,-244.01,1.0477,0.69087,965639018.8030924
16681,10.1073/pnas.1111419109,25544,3a,31799,Br-PbSe_ 1E19,undefined,800,,,15307,0.00006533,1011500000,-257.06,0.95284,0.72818,1061563326.4766382
16681,10.1073/pnas.1111419109,25545,3b,31799,Br-PbSe_ 1E19,undefined,300,,,1711200,5.844e-7,,,,,
16681,10.1073/pnas.1111419109,25545,3b,31799,Br-PbSe_ 1E19,undefined,850,,,13927,0.000071805,,,0.858,0.76549,
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,350,,,2271000,4.403e-7,25584000000,-106.14,2.2073,0.35041,11590631087.75427
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,400,,,213730,0.0000046788,3081800000,-120.08,2.0702,0.42149,1488648439.7642741
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,450,,,112140,0.0000089172,2014200000,-134.02,1.933,0.49257,1042007242.6280392
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,500,,,76011,0.000013156,1664000000,-147.96,1.7959,0.56364,926554930.6754273
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,550,,,57491,0.000017394,1506900000,-161.9,1.6587,0.63472,908482546.572617
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,600,,,46228,0.000021632,1429400000,-175.84,1.5216,0.70579,939405888.5383806
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,650,,,38653,0.000025871,1392100000,-189.78,1.3844,0.77687,1005561976.3074255
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,700,,,33213,0.000030109,1378500000,-203.73,1.2473,0.84794,1105187204.3614206
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,750,,,29114,0.000034348,1379400000,-217.67,1.1101,0.91902,1242590757.5894063
16681,10.1073/pnas.1111419109,25544,3a,31800,Br-PbSe_ 2E19,undefined,800,,,25916,0.000038586,1390200000,-231.61,0.97296,0.99009,1428835717.8095708
16681,10.1073/pnas.1111419109,25545,3b,31800,Br-PbSe_ 2E19,undefined,300,,,-263290,-0.0000037981,,,,0.27934,
16681,10.1073/pnas.1111419109,25545,3b,31800,Br-PbSe_ 2E19,undefined,850,,,23351,0.000042825,,,,1.0612,
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,350,,,1164900,8.584e-7,6506200000,-74.734,2.7274,0.16251,2385495343.5506344
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,400,,,313470,0.0000031901,2458300000,-88.556,2.5437,0.26251,966426858.5131896
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,450,,,181100,0.0000055218,1898200000,-102.38,2.36,0.36251,804322033.8983052
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,500,,,127330,0.0000078535,1719300000,-116.2,2.1762,0.46251,790046870.692032
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,550,,,98184,0.000010185,1659800000,-130.02,1.9925,0.56251,833023839.3977416
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,600,,,79891,0.000012517,1653200000,-143.85,1.8087,0.66251,914026648.9744015
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,650,,,67345,0.000014849,1674200000,-157.67,1.625,0.76251,1030276923.0769231
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,700,,,58207,0.00001718,1711800000,-171.49,1.4413,0.86251,1187677790.8832304
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,750,,,51251,0.000019512,1759900000,-185.31,1.2575,0.96251,1399522862.8230615
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,800,,,45779,0.000021844,1815400000,-199.14,1.0738,1.0625,1690631402.495809
16681,10.1073/pnas.1111419109,25544,3a,31801,Br-PbSe_ 3E19,undefined,850,,,41365,0.000024175,1876000000,-212.96,0.89007,1.1625,2107699394.4296515
16681,10.1073/pnas.1111419109,25545,3b,31801,Br-PbSe_ 3E19,undefined,300,,,-678790,-0.0000014732,,,,,
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,350,,,529020,0.0000018903,1859000000,-59.279,3.2345,0.10644,574741072.8087803
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,400,,,287220,0.0000034816,1437400000,-70.742,3.0133,0.1888,477018551.0901669
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,450,,,197120,0.000005073,1332100000,-82.205,2.7921,0.27117,477096092.54682857
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,500,,,150050,0.0000066643,1316500000,-93.669,2.571,0.35354,512057565.14974713
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,550,,,121130,0.0000082556,1338800000,-105.13,2.3498,0.4359,569750617.0737935
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,600,,,101550,0.000009847,1380400000,-116.59,2.1286,0.51827,648501362.3978201
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,650,,,87428,0.000011438,1433800000,-128.06,1.9074,0.60063,751703890.1121947
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,700,,,76746,0.00001303,1493900000,-139.52,1.6862,0.683,885956588.7795043
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,750,,,68395,0.000014621,1559100000,-150.98,1.465,0.76537,1064232081.9112628
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,800,,,61683,0.000016212,1627800000,-162.45,1.2438,0.84773,1308731307.2841294
16681,10.1073/pnas.1111419109,25544,3a,31803,Br-PbSe_ 5E19,undefined,850,,,,,,-173.91,1.0227,0.9301,
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,350,,,285060,0.000003508,1374100000,-69.428,3.05,0.15722,450524590.16393447
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,400,,,237470,0.0000042111,1600500000,-82.095,2.8387,0.24785,563814422.0946208
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,450,,,191330,0.0000052265,1718100000,-94.762,2.6274,0.33848,653916419.2738068
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,500,,,152570,0.0000065543,1760800000,-107.43,2.4161,0.42911,728777782.3765572
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,550,,,122030,0.0000081945,1760200000,-120.1,2.2048,0.51974,798349056.6037736
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,600,,,98551,0.000010147,1737000000,-132.76,1.9934,0.61036,871375539.2796227
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,650,,,80567,0.000012412,1704000000,-145.43,1.7821,0.70099,956175298.8047808
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,700,,,66716,0.000014989,1667600000,-158.1,1.5708,0.79162,1061624649.859944
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,750,,,55932,0.000017879,1630900000,-170.76,1.3595,0.88225,1199632217.7271056
16681,10.1073/pnas.1111419109,25544,3a,31802,Br-PbSe_ 4E19,undefined,800,,,47436,0.000021081,1596100000,-183.43,1.1482,0.97288,1390088834.6977878
16681,10.1073/pnas.1111419109,25545,3b,31802,Br-PbSe_ 4E19,undefined,850,,,40657,0.000024596,,,,1.0635,
