sid,DOI,figureid,fignum,sampleid,samplename,composition,Temperature,Carrier mobility,Electrical conductivity,Electrical resistivity,Lattice thermal conductivity,Power factor,Seebeck coefficient,Thermal conductivity,ZT,Figure of merit Z
27922,10.1002/aenm.201701313,25328,3a,31561,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.12,(Nb0.88Ta0.12)0.8Ti0.2FeSb,950,,149780,0.0000066765,,0.0052455,0.00018714,4.4166,0.98396,0.0011876783
27922,10.1002/aenm.201701313,25328,3a,31561,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.12,(Nb0.88Ta0.12)0.8Ti0.2FeSb,1000,,128750,0.000007767,,0.0048102,0.00019329,4.2803,1.0464,0.0011237997
27922,10.1002/aenm.201701313,25328,3a,31561,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.12,(Nb0.88Ta0.12)0.8Ti0.2FeSb,1050,,107730,0.0000092825,,0.0042705,0.0001991,4.1441,1.1088,0.0010305012
27922,10.1002/aenm.201701313,25328,3a,31561,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.12,(Nb0.88Ta0.12)0.8Ti0.2FeSb,1100,,86698,0.000011534,,0.0036279,0.00020456,4.0078,1.1712,0.0009052098
27922,10.1002/aenm.201701313,25328,3a,31561,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.12,(Nb0.88Ta0.12)0.8Ti0.2FeSb,1150,,65670,0.000015228,,0.0028872,0.00020968,3.8715,1.2337,0.0007457575
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,300,,438470,0.0000022807,,,,5.8234,0.15488,
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,350,,415940,0.0000024042,,0.0031577,0.00008713,5.6948,0.21946,0.0005544883
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,400,,393410,0.0000025419,,0.003623,0.000095965,5.5662,0.28403,0.0006508929
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,450,,370890,0.0000026962,,0.0041587,0.00010589,5.4375,0.34861,0.0007648184
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,500,,348360,0.0000028706,,0.0047078,0.00011625,5.3089,0.41319,0.000886775
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,550,,325840,0.000003069,,0.0052166,0.00012653,5.1803,0.47777,0.0010070073
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,600,,303310,0.000003297,,0.0056365,0.00013632,5.0517,0.54234,0.001115763
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,650,,280780,0.0000035615,,0.0059336,0.00014537,4.923,0.60692,0.0012052813
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,700,,258260,0.0000038721,,0.0060852,0.0001535,4.7944,0.6715,0.0012692308
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,750,,235730,0.0000042421,,0.0060876,0.0001607,4.6658,0.73607,0.001304728
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,800,,213210,0.0000046902,,0.0059505,0.00016706,4.5372,0.80065,0.0013114917
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,850,,190680,0.0000052444,,0.005693,0.00017279,4.4085,0.86523,0.0012913689
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,900,,168150,0.0000059471,,0.005342,0.00017824,4.2799,0.92981,0.00124816
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,950,,145630,0.0000068667,,0.0049235,0.00018387,4.1513,0.99438,0.001186014
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,1000,,123100,0.0000081235,,0.0044561,0.00019026,4.0227,1.059,0.0011077386
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,1050,,100570,0.0000099433,,0.0039483,0.00019814,3.894,1.1235,0.0010139445
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,1100,,78048,0.000012813,,0.0033871,0.00020832,3.7654,1.1881,0.0008995326
27922,10.1002/aenm.201701313,25328,3a,31562,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.20,(Nb0.80Ta0.20)0.8Ti0.2FeSb,1150,,55522,0.000018011,,0.0027309,0.00022178,3.6368,1.2527,0.0007509074
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,300,,,,,,,5.7384,0.038229,
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,350,,471670,0.0000021201,,0.0028475,0.000077699,5.6167,0.11523,0.0005069703
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,400,,446100,0.0000022416,,0.0032726,0.00008565,5.495,0.19224,0.0005955596
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,450,,420530,0.000002378,,0.0036844,0.000093602,5.3732,0.26925,0.0006856994
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,500,,394950,0.000002532,,0.0040729,0.00010155,5.2515,0.34625,0.0007755689
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,550,,369380,0.0000027072,,0.004429,0.0001095,5.1298,0.42326,0.0008633865
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,600,,343810,0.0000029086,,0.0047435,0.00011746,5.008,0.50026,0.0009471845
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,650,,318240,0.0000031423,,0.0050052,0.00012541,4.8863,0.57727,0.0010243333
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,700,,292660,0.0000034169,,0.0052049,0.00013336,4.7646,0.65427,0.0010924107
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,750,,267090,0.0000037441,,0.0053334,0.00014131,4.6429,0.73128,0.0011487217
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,800,,241520,0.0000041404,,0.0053807,0.00014926,4.5211,0.80829,0.0011901307
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,850,,215940,0.0000046309,,0.005337,0.00015721,4.3994,0.88529,0.00121312
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,900,,190370,0.0000052529,,0.0051935,0.00016517,4.2777,0.9623,0.001214087
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,950,,164800,0.000006068,,0.0049391,0.00017312,4.156,1.0393,0.0011884264
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,1000,,139230,0.0000071824,,0.0045648,0.00018107,4.0342,1.1163,0.0011315255
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,1050,,113650,0.0000087989,,0.0040606,0.00018902,3.9125,1.1933,0.001037853
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,1100,,88080,0.000011353,,0.0034173,0.00019697,3.7908,1.2703,0.000901472
27922,10.1002/aenm.201701313,25328,3a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,1150,,62508,0.000015998,,0.0026248,0.00020492,3.6691,1.3473,0.0007153798
27922,10.1002/aenm.201701313,25332,5a,31563,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.24,(Nb0.76Ta0.24)0.8Ti0.2FeSb,1200,,36935,0.000027075,,,,,,
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,300,,451670,0.000002214,,,,5.3845,0.16983,
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,350,,428490,0.0000023338,,0.0033669,0.000088643,5.2663,0.24652,0.0006393293
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,400,,405320,0.0000024672,,0.0039251,0.000098407,5.1481,0.32321,0.0007624366
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,450,,382140,0.0000026168,,0.0044424,0.00010782,5.0299,0.3999,0.0008831985
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,500,,358970,0.0000027857,,0.0049123,0.00011698,4.9117,0.47659,0.0010001222
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,550,,335790,0.0000029781,,0.0053242,0.00012592,4.7935,0.55328,0.0011107124
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,600,,312620,0.0000031988,,0.0056672,0.00013464,4.6753,0.62997,0.0012121575
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,650,,289440,0.0000034549,,0.0059304,0.00014314,4.5571,0.70666,0.0013013539
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,700,,266270,0.0000037556,,0.0061018,0.00015138,4.4389,0.78336,0.0013746198
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,750,,243090,0.0000041137,,0.0061711,0.00015933,4.3208,0.86005,0.0014282309
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,800,,219920,0.0000045471,,0.0061311,0.00016697,4.2026,0.93674,0.0014588826
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,850,,196740,0.0000050829,,0.0059791,0.00017433,4.0844,1.0134,0.001463887
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,900,,173570,0.0000057614,,0.0057134,0.00018143,3.9662,1.0901,0.0014405224
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,950,,150390,0.0000066494,,0.0053369,0.00018838,3.848,1.1668,0.0013869283
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,1000,,127210,0.000007861,,0.004854,0.00019534,3.7298,1.2435,0.0013014103
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,1050,,104040,0.0000096117,,0.0042671,0.00020252,3.6116,1.3202,0.0011814985
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,1100,,80864,0.000012366,,0.0035746,0.00021025,3.4934,1.3969,0.0010232438
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,1150,,57689,0.000017334,,0.0027653,0.00021894,3.3752,1.4736,0.0008192996
27922,10.1002/aenm.201701313,25328,3a,31564,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.32,(Nb0.68Ta0.32)0.8Ti0.2FeSb,1200,,34514,0.000028974,,,,3.257,,
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,300,,,,,,,4.9819,0.16393,
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,350,,397220,0.0000025175,,0.0033521,0.000091864,4.8659,0.24428,0.0006888962
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,400,,375420,0.0000026637,,0.0037419,0.000099836,4.7499,0.32463,0.000787785
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,450,,353620,0.0000028279,,0.0041101,0.00010781,4.634,0.40498,0.0008869443
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,500,,331820,0.0000030137,,0.004448,0.00011578,4.518,0.48533,0.0009845064
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,550,,310020,0.0000032256,,0.0047477,0.00012375,4.402,0.56568,0.0010785325
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,600,,288220,0.0000034696,,0.0050007,0.00013172,4.286,0.64603,0.0011667522
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,650,,266420,0.0000037535,,0.0051987,0.00013969,4.17,0.72638,0.0012466906
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,700,,244620,0.000004088,,0.0053343,0.00014767,4.0541,0.80673,0.0013157791
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,750,,222820,0.0000044879,,0.0053975,0.00015564,3.9381,0.88707,0.0013705848
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,800,,201020,0.0000049746,,0.005381,0.00016361,3.8221,0.96742,0.0014078648
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,850,,179220,0.0000055797,,0.0052762,0.00017158,3.7061,1.0478,0.0014236529
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,900,,157420,0.0000063524,,0.0050749,0.00017955,3.5901,1.1281,0.0014135818
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,950,,135620,0.0000073735,,0.0047689,0.00018752,3.4742,1.2085,0.0013726613
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1000,,113820,0.0000087858,,0.0043502,0.0001955,3.3582,1.2888,0.0012953963
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1050,,92024,0.000010867,,0.0038098,0.00020347,3.2422,1.3692,0.0011750663
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1100,,70225,0.00001424,,0.0031395,0.00021144,3.1262,1.4495,0.0010042544
27922,10.1002/aenm.201701313,25328,3a,31565,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.36,(Nb0.64Ta0.36)0.8Ti0.2FeSb,1150,,48425,0.00002065,,,,3.0103,1.5299,
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,300,,,,,,,4.6527,,
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,350,,398050,0.0000025122,,0.0035006,0.000093778,4.5496,0.23371,0.0007694303
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,400,,376360,0.000002657,,0.0038674,0.00010137,4.4466,0.31535,0.0008697432
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,450,,354680,0.0000028194,,0.0042116,0.00010897,4.3435,0.39699,0.0009696328
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,500,,333000,0.000003003,,0.0045242,0.00011656,4.2404,0.47863,0.0010669276
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,550,,311320,0.0000032121,,0.0047992,0.00012416,4.1374,0.56027,0.0011599555
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,600,,289640,0.0000034526,,0.0050276,0.00013175,4.0343,0.64191,0.0012462137
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,650,,267950,0.000003732,,0.0052032,0.00013935,3.9312,0.72355,0.0013235653
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,700,,246270,0.0000040606,,0.0053173,0.00014694,3.8282,0.80519,0.0013889818
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,750,,224590,0.0000044526,,0.0053638,0.00015454,3.7251,0.88683,0.0014399077
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,800,,202910,0.0000049283,,0.0053337,0.00016213,3.622,0.96847,0.0014725842
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,850,,181230,0.0000055179,,0.0052209,0.00016973,3.5189,1.0501,0.0014836739
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,900,,159550,0.0000062676,,0.0050166,0.00017732,3.4159,1.1317,0.0014686027
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,950,,137860,0.0000072537,,0.0047142,0.00018492,3.3128,1.2134,0.0014230258
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,1000,,116180,0.0000086073,,0.0043056,0.00019251,3.2097,1.295,0.0013414338
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,1050,,94499,0.000010582,,0.0037841,0.00020011,3.1067,1.3767,0.0012180449
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,1100,,72817,0.000013733,,0.0031413,0.0002077,3.0036,1.4583,0.001045845
27922,10.1002/aenm.201701313,25328,3a,31566,(Nb1−xTax)0.8Ti0.2FeSb_ x=0.40,(Nb0.60Ta0.40)0.8Ti0.2FeSb,1150,,51135,0.000019556,,0.0023703,0.0002153,2.9005,1.5399,0.0008172039
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,300,,,,,,,6.6647,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,350,,,,,,,6.5011,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,400,,,,,,,6.3374,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,450,,,,,,,6.1738,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,500,,,,,,,6.0101,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,550,,,,,,,5.8465,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,600,,,,,,,5.6828,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,650,,,,,,,5.5192,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,700,,,,,,,5.3555,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,750,,,,,,,5.1918,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,800,,,,,,,5.0282,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,850,,,,,,,4.8645,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,900,,,,,,,4.7009,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,950,,,,,,,4.5372,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,1000,,,,,,,4.3736,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,1050,,,,,,,4.2099,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,1100,,,,,,,4.0463,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,1150,,,,,,,3.8826,,
27922,10.1002/aenm.201701313,25328,3a,31568,Nb0.8Hf0.14FeSb,Nb0.8Hf0.14FeSb,1200,,,,,,,3.719,,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,350,,,,,,,6.788,0.11148,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,400,,,,,,,6.604,0.1776,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,450,,,,,,,6.4201,0.24373,
27922,10.1002/aenm.201701313,25328,3a,31567,Nb0.8Ti0.2FeSb,Nb0.8Ti0.2FeSb,500,,,,,,,6.2362,0.30985,
